1603209250.5673094	[(0, 0.4213859736919403, 0.5961816906929016), (1, 0.369384229183197, 0.6389642953872681), (2, 0.36177778244018555, 0.556887686252594), (3, 0.34995681047439575, 0.6854702830314636), (4, 0.3416937291622162, 0.5064860582351685), (5, 0.5491416454315186, 0.7601946592330933), (6, 0.5564249157905579, 0.4461441934108734), (7, 0.8514169454574585, 0.7871190905570984), (8, 0.7736449241638184, 0.2673523724079132), (9, 0.991071343421936, 0.7424311637878418), (10, 0.980381190776825, 0.27458837628364563), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5492135882377625, 0.6046931147575378)]	9	39.65045092737895
1603209250.596365	[(0, 0.4213080108165741, 0.5970079302787781), (1, 0.3693787455558777, 0.63966304063797), (2, 0.3616492748260498, 0.5579462051391602), (3, 0.3519464135169983, 0.6854079365730286), (4, 0.341472864151001, 0.5064331889152527), (5, 0.5488449335098267, 0.7597876191139221), (6, 0.5531876087188721, 0.44956302642822266), (7, 0.8507398366928101, 0.7872057557106018), (8, 0.7733039259910583, 0.27052435278892517), (9, 0.9910714030265808, 0.741910994052887), (10, 0.9805225729942322, 0.2740402817726135), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5486540794372559, 0.6046339869499207)]	10	55.90839898161848
1603209250.6254418	[(0, 0.42084845900535583, 0.5982398986816406), (1, 0.36840537190437317, 0.6407346725463867), (2, 0.36088648438453674, 0.5590760707855225), (3, 0.34939926862716675, 0.6864849925041199), (4, 0.33944323658943176, 0.5067692399024963), (5, 0.5500524640083313, 0.7600535750389099), (6, 0.5567125082015991, 0.4499100148677826), (7, 0.8514286875724792, 0.7869693040847778), (8, 0.7726559638977051, 0.2712515592575073), (9, 0.9910715222358704, 0.7425355911254883), (10, 0.9804515838623047, 0.2733742594718933), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.549902081489563, 0.6054521203041077)]	11	56.68514589217899
1603209250.6554456	[(0, 0.42105311155319214, 0.5999981164932251), (1, 0.36887234449386597, 0.6427721977233887), (2, 0.3609350025653839, 0.5602877140045166), (3, 0.3489002585411072, 0.6887741684913635), (4, 0.33682918548583984, 0.5079892873764038), (5, 0.5506532788276672, 0.7606325149536133), (6, 0.5561448931694031, 0.45081111788749695), (7, 0.8601827025413513, 0.7867792248725891), (8, 0.7733287215232849, 0.27136415243148804), (9, 0.9910714030265808, 0.7426775693893433), (10, 0.9810749888420105, 0.2736186683177948), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5500983595848083, 0.6062568426132202)]	12	56.38035836705066
1603209250.6831508	[(0, 0.4208225607872009, 0.6014881730079651), (1, 0.3684287667274475, 0.6440626978874207), (2, 0.36060816049575806, 0.5607689619064331), (3, 0.3496079444885254, 0.6900196075439453), (4, 0.33919885754585266, 0.5106098055839539), (5, 0.5501241087913513, 0.7614755034446716), (6, 0.5526536107063293, 0.45212453603744507), (7, 0.8587821125984192, 0.7867463231086731), (8, 0.7728074193000793, 0.27213767170906067), (9, 0.9910714030265808, 0.7420421838760376), (10, 0.9810004234313965, 0.2735520005226135), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5494464635848999, 0.6074092984199524)]	13	56.885031125818834
1603209250.7133102	[(0, 0.4209597110748291, 0.6027358174324036), (1, 0.367403507232666, 0.6458864808082581), (2, 0.3605048358440399, 0.561211109161377), (3, 0.34638577699661255, 0.6925302743911743), (4, 0.3376171886920929, 0.5103973150253296), (5, 0.5513847470283508, 0.7615010142326355), (6, 0.5532256364822388, 0.4520590305328369), (7, 0.8606519103050232, 0.7865518927574158), (8, 0.7724571824073792, 0.2738455832004547), (9, 0.9910714030265808, 0.7422089576721191), (10, 0.9809609055519104, 0.27359142899513245), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5498422980308533, 0.6077753305435181)]	14	55.69681034711709
1603209250.742391	[(0, 0.4202565848827362, 0.603520393371582), (1, 0.3669838309288025, 0.6469355821609497), (2, 0.3592786192893982, 0.5622126460075378), (3, 0.34490132331848145, 0.69380122423172), (4, 0.3349854648113251, 0.5110296010971069), (5, 0.5523524284362793, 0.761212944984436), (6, 0.5517433285713196, 0.45508041977882385), (7, 0.8616316914558411, 0.7873234748840332), (8, 0.7722530364990234, 0.2740965187549591), (9, 0.991071343421936, 0.74168860912323), (10, 0.9806860685348511, 0.2735683023929596), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5494662523269653, 0.6091437339782715)]	15	55.74640811281383
1603209250.7705593	[(0, 0.419587105512619, 0.6052823662757874), (1, 0.36623120307922363, 0.6484026908874512), (2, 0.35819587111473083, 0.563593327999115), (3, 0.34409621357917786, 0.6953226923942566), (4, 0.3354382812976837, 0.5119233727455139), (5, 0.5522354245185852, 0.7613874077796936), (6, 0.5515292882919312, 0.4548887610435486), (7, 0.8592900633811951, 0.7881787419319153), (8, 0.7717389464378357, 0.27426567673683167), (9, 0.991071343421936, 0.7425570487976074), (10, 0.9810202717781067, 0.2734680771827698), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5496156811714172, 0.6091822981834412)]	16	58.0052828831819
1603209250.7988513	[(0, 0.42047053575515747, 0.6070865988731384), (1, 0.3655552864074707, 0.6499542593955994), (2, 0.358427494764328, 0.5655502676963806), (3, 0.3420111835002899, 0.6966086626052856), (4, 0.3352334797382355, 0.5125350952148438), (5, 0.5511341094970703, 0.7617546916007996), (6, 0.5513848662376404, 0.45559602975845337), (7, 0.8513522148132324, 0.7881057858467102), (8, 0.7725040316581726, 0.27418631315231323), (9, 0.991071343421936, 0.7416793704032898), (10, 0.9803971648216248, 0.2734380066394806), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5491364598274231, 0.6095115542411804)]	17	57.62593941059284
1603209250.828194	[(0, 0.4200592637062073, 0.6096126437187195), (1, 0.3652641475200653, 0.6513130068778992), (2, 0.3587034046649933, 0.567577064037323), (3, 0.34220460057258606, 0.6977149844169617), (4, 0.33609291911125183, 0.513307511806488), (5, 0.5518320202827454, 0.7618719935417175), (6, 0.5508731603622437, 0.45626309514045715), (7, 0.8521443605422974, 0.7879190444946289), (8, 0.7714079022407532, 0.27625349164009094), (9, 0.9910715222358704, 0.7412824630737305), (10, 0.9803312420845032, 0.27379077672958374), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.548806369304657, 0.6099593043327332)]	18	55.202011029073056
1603209250.8571856	[(0, 0.4203903377056122, 0.6118751764297485), (1, 0.36475634574890137, 0.6525580286979675), (2, 0.35889533162117004, 0.569830596446991), (3, 0.33857861161231995, 0.6987185478210449), (4, 0.3366471230983734, 0.5146825313568115), (5, 0.5518175959587097, 0.7622042298316956), (6, 0.5497032999992371, 0.4576761722564697), (7, 0.8595702052116394, 0.7871915102005005), (8, 0.7706122994422913, 0.2757902443408966), (9, 0.9910714030265808, 0.7415992617607117), (10, 0.979703962802887, 0.2736389935016632), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5481055378913879, 0.6106622815132141)]	19	55.24054367295332
1603209250.8849485	[(0, 0.4213641285896301, 0.6128190159797668), (1, 0.3652613162994385, 0.6536824107170105), (2, 0.3601646423339844, 0.5721517205238342), (3, 0.3379739820957184, 0.7001766562461853), (4, 0.337224543094635, 0.5152817964553833), (5, 0.5529873371124268, 0.7630314230918884), (6, 0.54938143491745, 0.45790809392929077), (7, 0.8516544103622437, 0.7881110310554504), (8, 0.7702853083610535, 0.2768627107143402), (9, 0.9910715222358704, 0.7425965666770935), (10, 0.9803460836410522, 0.2735987901687622), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5486562252044678, 0.6111555099487305)]	20	57.483779894469954
1603209250.9134538	[(0, 0.4222545027732849, 0.6142192482948303), (1, 0.3661067485809326, 0.6546751260757446), (2, 0.3608420491218567, 0.5738047957420349), (3, 0.33826106786727905, 0.7005288004875183), (4, 0.33758071064949036, 0.5163013339042664), (5, 0.552560031414032, 0.7630618214607239), (6, 0.5498275756835938, 0.456932932138443), (7, 0.8590797781944275, 0.7874528765678406), (8, 0.7714794874191284, 0.2767917215824127), (9, 0.9910714030265808, 0.7427384257316589), (10, 0.9805992245674133, 0.2736947238445282), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.548549473285675, 0.6106522679328918)]	21	56.626982948331964
1603209250.9417467	[(0, 0.42222902178764343, 0.6146711111068726), (1, 0.366546630859375, 0.6552524566650391), (2, 0.3609917163848877, 0.5744274258613586), (3, 0.3435966670513153, 0.7003690600395203), (4, 0.33778658509254456, 0.5160102248191833), (5, 0.5562416911125183, 0.7636758089065552), (6, 0.5500103235244751, 0.457904577255249), (7, 0.8522557020187378, 0.7878149747848511), (8, 0.7721061110496521, 0.2767482399940491), (9, 0.9910714030265808, 0.7418478727340698), (10, 0.9807823300361633, 0.273640900850296), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5489349961280823, 0.6112403869628906)]	22	56.055597134609215
1603209250.9696753	[(0, 0.42166075110435486, 0.6153252720832825), (1, 0.36571311950683594, 0.65574711561203), (2, 0.3603307902812958, 0.5751069188117981), (3, 0.34298470616340637, 0.7008882761001587), (4, 0.3379499316215515, 0.5156528353691101), (5, 0.556559681892395, 0.763170599937439), (6, 0.5496960878372192, 0.45834633708000183), (7, 0.8606080412864685, 0.7871214747428894), (8, 0.7705814242362976, 0.2779695689678192), (9, 0.9910714030265808, 0.7411330938339233), (10, 0.9806979298591614, 0.2739248275756836), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.549333393573761, 0.6111018061637878)]	23	56.00021362386178
1603209250.9977708	[(0, 0.4210197329521179, 0.6165709495544434), (1, 0.36472848057746887, 0.6562291383743286), (2, 0.3592161536216736, 0.5763775706291199), (3, 0.33928948640823364, 0.7020196914672852), (4, 0.3368456959724426, 0.5164126753807068), (5, 0.557970404624939, 0.7633854746818542), (6, 0.5503063797950745, 0.457907497882843), (7, 0.8630602955818176, 0.78594571352005), (8, 0.7709757685661316, 0.27605298161506653), (9, None, None), (10, 0.9805011749267578, 0.27340438961982727), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5502824783325195, 0.6112790107727051)]	24	56.475251790811654
1603209251.0273387	[(0, 0.4192567765712738, 0.6170873045921326), (1, 0.3641645014286041, 0.6569881439208984), (2, 0.35826554894447327, 0.5770882368087769), (3, 0.3438405990600586, 0.7017431259155273), (4, 0.3382926285266876, 0.516723096370697), (5, 0.5569210648536682, 0.7637733817100525), (6, 0.5503953695297241, 0.4578690230846405), (7, 0.8614053726196289, 0.7871877551078796), (8, 0.7709113955497742, 0.27744296193122864), (9, 0.9910714030265808, 0.7421661019325256), (10, 0.9800615310668945, 0.27381202578544617), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5498685240745544, 0.6112748980522156)]	25	54.99428331672523
1603209251.0566962	[(0, 0.4183769226074219, 0.6168419122695923), (1, 0.36376693844795227, 0.6572806239128113), (2, 0.3565232753753662, 0.5772855877876282), (3, 0.3453200161457062, 0.7022930979728699), (4, 0.34088772535324097, 0.517684280872345), (5, 0.5531938672065735, 0.763908863067627), (6, 0.548175036907196, 0.45970091223716736), (7, 0.8589001297950745, 0.787559449672699), (8, 0.7707380056381226, 0.27814653515815735), (9, 0.9910714030265808, 0.7423471808433533), (10, 0.9800891876220703, 0.27334895730018616), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5478948950767517, 0.6117256283760071)]	26	55.70420739481513
1603209251.090431	[(0, 0.41708627343177795, 0.6170254349708557), (1, 0.3630651831626892, 0.6574872136116028), (2, 0.35597068071365356, 0.5774694085121155), (3, 0.3446316123008728, 0.7027468085289001), (4, 0.3381783664226532, 0.5166031718254089), (5, 0.5528711676597595, 0.7637119293212891), (6, 0.5481159687042236, 0.45930972695350647), (7, 0.8592996001243591, 0.7870759963989258), (8, 0.769991934299469, 0.27737587690353394), (9, 0.9910715222358704, 0.7427433133125305), (10, 0.9803180694580078, 0.27323204278945923), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5476914644241333, 0.6116918921470642)]	27	57.04440545649897
1603209251.1220315	[(0, 0.41607755422592163, 0.6175903081893921), (1, 0.3623276352882385, 0.657627522945404), (2, 0.3546421229839325, 0.5780515074729919), (3, 0.34644654393196106, 0.7019851803779602), (4, 0.3385136127471924, 0.5163899064064026), (5, 0.5525787472724915, 0.7639673352241516), (6, 0.5481744408607483, 0.45959216356277466), (7, 0.8510841727256775, 0.7876575589179993), (8, 0.7710676193237305, 0.2778690755367279), (9, 0.9910714030265808, 0.742656409740448), (10, 0.9800010919570923, 0.2732906639575958), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5477813482284546, 0.6117179989814758)]	28	57.889198663979904
1603209251.1576436	[(0, 0.4150165915489197, 0.6178761124610901), (1, 0.36112603545188904, 0.658236026763916), (2, 0.353626549243927, 0.5780338644981384), (3, 0.34627479314804077, 0.7019813656806946), (4, 0.3378365933895111, 0.5153616666793823), (5, 0.5531266927719116, 0.7637739777565002), (6, 0.5488938093185425, 0.4590519964694977), (7, 0.8521735072135925, 0.7877723574638367), (8, 0.7710084319114685, 0.27804452180862427), (9, 0.9910714030265808, 0.7424935102462769), (10, 0.9804540872573853, 0.27355965971946716), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5484635233879089, 0.611634373664856)]	29	59.35055893589925
1603209251.1897485	[(0, 0.4135666787624359, 0.6174167990684509), (1, 0.3599110245704651, 0.6581196784973145), (2, 0.35215917229652405, 0.5770159959793091), (3, 0.34558966755867004, 0.7021430134773254), (4, 0.33709660172462463, 0.5152698755264282), (5, 0.5529558658599854, 0.763419508934021), (6, 0.548002302646637, 0.45872288942337036), (7, 0.8519400358200073, 0.7871872782707214), (8, 0.7715246081352234, 0.27776792645454407), (9, 0.991071343421936, 0.7428415417671204), (10, 0.9804768562316895, 0.2741609215736389), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5478595495223999, 0.6114848852157593)]	30	58.41730386217078
1603209251.2256567	[(0, 0.412532240152359, 0.6167698502540588), (1, 0.3586094081401825, 0.6577685475349426), (2, 0.35070690512657166, 0.5763649344444275), (3, 0.3455809950828552, 0.7023176550865173), (4, 0.33701613545417786, 0.5152863264083862), (5, 0.5564289689064026, 0.7640658020973206), (6, 0.5481525659561157, 0.45911887288093567), (7, 0.8519657850265503, 0.7877708077430725), (8, 0.7714258432388306, 0.2779395282268524), (9, 0.9910715222358704, 0.7438512444496155), (10, 0.9806886911392212, 0.273110955953598), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5477302074432373, 0.6115549802780151)]	31	59.2909910801374
1603209251.2591138	[(0, 0.41042453050613403, 0.6164740324020386), (1, 0.3553128242492676, 0.6578386425971985), (2, 0.3480374813079834, 0.575589120388031), (3, 0.3430556654930115, 0.7016574740409851), (4, 0.33556514978408813, 0.5143648982048035), (5, 0.5572963356971741, 0.7636793255805969), (6, 0.5486757159233093, 0.45806044340133667), (7, 0.8609538078308105, 0.7871461510658264), (8, 0.7708530426025391, 0.27626997232437134), (9, None, None), (10, 0.9800266623497009, 0.27357593178749084), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5490983724594116, 0.6111429929733276)]	32	59.7189964974229
1603209251.2903366	[(0, 0.40842291712760925, 0.6152797937393188), (1, 0.35151347517967224, 0.6578947305679321), (2, 0.3445838391780853, 0.5742253065109253), (3, 0.3331344723701477, 0.7032281160354614), (4, 0.3334576189517975, 0.5138403177261353), (5, 0.5568505525588989, 0.7631010413169861), (6, 0.5480198264122009, 0.4579292833805084), (7, 0.8600208163261414, 0.7878743410110474), (8, 0.7704210877418518, 0.2780032753944397), (9, 0.9910715222358704, 0.7427728772163391), (10, 0.9803573489189148, 0.2732281982898712), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5481089353561401, 0.6114584803581238)]	33	57.97641855000346
1603209251.3263488	[(0, 0.40511298179626465, 0.6146185994148254), (1, 0.3484864830970764, 0.6573560833930969), (2, 0.3416127562522888, 0.5733519792556763), (3, 0.33085331320762634, 0.7032065987586975), (4, 0.33253607153892517, 0.5136414766311646), (5, 0.552204430103302, 0.7640621066093445), (6, 0.5477191805839539, 0.45657461881637573), (7, 0.861862301826477, 0.7867883443832397), (8, 0.7715684175491333, 0.2770984172821045), (9, None, None), (10, 0.9802466034889221, 0.27367469668388367), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5464167594909668, 0.6109437346458435)]	34	56.11709614406893
1603209251.3590763	[(0, 0.40333884954452515, 0.6139574646949768), (1, 0.34722307324409485, 0.6572871804237366), (2, 0.33914420008659363, 0.5726315379142761), (3, 0.33340001106262207, 0.7022849321365356), (4, 0.3337303698062897, 0.5143881440162659), (5, 0.556002676486969, 0.7643402814865112), (6, 0.5481791496276855, 0.45645999908447266), (7, 0.8604134917259216, 0.7875655293464661), (8, 0.7713839411735535, 0.2770005166530609), (9, 0.9910714030265808, 0.7427440285682678), (10, 0.9804776310920715, 0.2738451063632965), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5473503470420837, 0.6108313798904419)]	35	54.53522298790794
1603209251.3937175	[(0, 0.4001549780368805, 0.6138386130332947), (1, 0.34591394662857056, 0.6569830775260925), (2, 0.3371424674987793, 0.572443425655365), (3, 0.33478885889053345, 0.7009633779525757), (4, 0.3321680724620819, 0.5143081545829773), (5, 0.5513253808021545, 0.7642637491226196), (6, 0.5461086630821228, 0.4563302993774414), (7, 0.8613995909690857, 0.7876742482185364), (8, 0.7704964876174927, 0.2778327167034149), (9, None, None), (10, 0.9804519414901733, 0.2736883759498596), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5456513166427612, 0.6105421185493469)]	36	58.822843038258725
1603209251.4255805	[(0, 0.39776673913002014, 0.6136872172355652), (1, 0.3442672789096832, 0.656469464302063), (2, 0.33570605516433716, 0.5726723074913025), (3, 0.33498430252075195, 0.7000725865364075), (4, 0.33206066489219666, 0.5153908133506775), (5, 0.5522235631942749, 0.7639502882957458), (6, 0.5463112592697144, 0.45461368560791016), (7, 0.8619171380996704, 0.7875062823295593), (8, 0.7702513933181763, 0.2789779305458069), (9, None, None), (10, 0.9805363416671753, 0.27340787649154663), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5460718870162964, 0.6099672913551331)]	37	58.20975643605579
1603209251.462294	[(0, 0.39582425355911255, 0.6134692430496216), (1, 0.34167370200157166, 0.6562317609786987), (2, 0.3334770202636719, 0.5722199082374573), (3, 0.3343198895454407, 0.6998198628425598), (4, 0.3306657671928406, 0.5145453214645386), (5, 0.5505324006080627, 0.7637745141983032), (6, 0.5456101298332214, 0.45583266019821167), (7, 0.8611783385276794, 0.7877148985862732), (8, 0.764342188835144, 0.2808363437652588), (9, 0.9910714030265808, 0.7428749799728394), (10, 0.979789674282074, 0.2734346091747284), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.544138491153717, 0.6104869842529297)]	38	57.05837380456815
1603209251.4996383	[(0, 0.39424586296081543, 0.6129047274589539), (1, 0.34016796946525574, 0.6557371020317078), (2, 0.3321080505847931, 0.5716860890388489), (3, 0.3332347571849823, 0.6988056302070618), (4, 0.3289797604084015, 0.5146321654319763), (5, 0.5512374043464661, 0.7638432383537292), (6, 0.5463303923606873, 0.4549224078655243), (7, 0.8615482449531555, 0.7878895998001099), (8, 0.7710108160972595, 0.2778690457344055), (9, None, None), (10, 0.9800597429275513, 0.27303966879844666), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5452517867088318, 0.6095479130744934)]	39	47.221454144243545
1603209251.5301774	[(0, 0.3915458619594574, 0.6128800511360168), (1, 0.33764663338661194, 0.6558851003646851), (2, 0.3308950960636139, 0.571609616279602), (3, 0.33172038197517395, 0.6987738013267517), (4, 0.3288218080997467, 0.5145600438117981), (5, 0.5501740574836731, 0.7644290924072266), (6, 0.5462762713432312, 0.45371443033218384), (7, 0.8608263731002808, 0.7878454327583313), (8, 0.7711464166641235, 0.27808114886283875), (9, None, None), (10, 0.9807035326957703, 0.273223340511322), (11, None, None), (12, None, None), (13, None, None), (14, None, None), (15, None, None), (16, None, None), (17, 0.5446606874465942, 0.6096172332763672)]	40	56.97776208006738
